vehicle_id,category,climatisation,color,condition,created_at,description,fuel_type,gearbox,klm_counter,mark,model,type,updated_at,year
4376,Sport,Très bonne état,Vert,Neuf,2024-12-25 16:21:51.534419,quibusdam rerum atque et qui repellendus sit unde autem quae molestiae enim aut dolorum ut aut magnam nihil et ut,Électrique,Semi-Automatique,125866,Toyota,Sienna,Voiture,2024-12-25 16:21:51.534426,1981
4377,Sport,Bonne état,Blanc,Peu Endommagé,2024-12-25 16:21:52.000438,nisi est et sunt qui sunt quo sunt sit in non quasi quis pariatur debitis voluptatem dolore eligendi commodi ratione qui corporis consequuntur praesentium maiores voluptatibus commodi qui beatae amet suscipit distinctio dolorem itaque deserunt,Diesel,Automatique,96386,Hyundai,Accent,Voiture,2024-12-25 16:21:52.000452,1983
4378,Coupé,Moyenne état,Rose,Neuf,2024-12-25 16:21:53.044526,nostrum necessitatibus est et est laboriosam distinctio provident eaque quaerat omnis harum nam voluptatem sit perspiciatis esse nam ut magnam nisi beatae,Électrique,Automatique,68601,Mercedes-Benz,GLC,Voiture,2024-12-25 16:21:53.044533,2012
4379,Scooter,Mauvaise état,Violet,Peu Endommagé,2024-12-25 16:21:54.252743,error maxime ex dolor amet quibusdam consectetur praesentium molestias ut amet nihil voluptas culpa doloribus fugiat odio iure unde facilis odio recusandae,Essence,Manuel,64716,Indian,Dark Horse,Moto,2024-12-25 16:21:54.252751,2022
4380,Chopper,Non fonctionnel,Orange,Occasion,2024-12-25 16:21:55.359135,veniam aperiam est iure aspernatur voluptatibus a animi excepturi sequi inventore et voluptas voluptatum aut explicabo exercitationem esse cumque nulla ut vitae,Hybride,Automatique,26211,Harley-Davidson,V-Rod,Moto,2024-12-25 16:21:55.359142,2011
4381,Adventure,Très bonne état,Orange,Neuf,2024-12-25 16:21:55.80796,enim voluptates quia laudantium et ab doloremque natus et aperiam eum voluptatem quibusdam cumque,Hybride,Semi-Automatique,42624,Harley-Davidson,Sportster,Moto,2024-12-25 16:21:55.807966,2022
4382,Standard,Bonne état,Orange,Peu Endommagé,2024-12-25 16:21:56.26297,inventore aspernatur porro totam in alias earum et non totam eum adipisci ea velit qui ut ut cumque et aut quo blanditiis in consequatur provident ipsa ut et quo et ut beatae harum deserunt officiis quo,Électrique,Manuel,195991,BMW,G310R,Moto,2024-12-25 16:21:56.262977,1992
4383,Standard,Non fonctionnel,Rouge,Neuf,2024-12-25 16:21:56.719496,corrupti eligendi earum pariatur illo quia quis aut ut amet animi perspiciatis facere ut porro quos labore saepe eligendi aut velit molestias odio harum,Essence,Semi-Automatique,47830,Harley-Davidson,Street,Moto,2024-12-25 16:21:56.719501,1997
4384,Standard,Bonne état,Jaune,Peu Endommagé,2024-12-25 16:21:57.337974,ipsum voluptates soluta non laudantium neque ipsum eum quisquam voluptatibus qui quos voluptatem minus voluptatem sed consectetur fuga quibusdam et voluptas voluptate odio nesciunt mollitia id placeat id fugiat nesciunt pariatur perferendis,Essence,Automatique,13178,Ducati,Scrambler,Moto,2024-12-25 16:21:57.337982,1973
4385,Hatchback,Moyenne état,Bleu,Neuf,2024-12-25 16:21:57.790114,dicta ex vero ut et reiciendis deserunt eveniet facilis voluptatem enim hic modi quia pariatur ducimus fugiat,Hybride,Manuel,73296,Mercedes-Benz,GLA,Voiture,2024-12-25 16:21:57.79012,1979
4386,Monospace,Mauvaise état,Rouge,Neuf,2024-12-25 16:21:58.253,delectus dicta delectus et qui nihil quasi minima in quo inventore et sit,Hybride,Automatique,99961,Nissan,Murano,Voiture,2024-12-25 16:21:58.253006,2008
4387,SUV,Non fonctionnel,Rose,Occasion,2024-12-25 16:21:58.704411,neque inventore eum id dolor magnam eaque deleniti similique enim sit non sequi excepturi reprehenderit aut dolorem veniam nostrum adipisci,Hybride,Manuel,163919,Toyota,Avalon,Voiture,2024-12-25 16:21:58.704416,1985
4388,Cruiser,Bonne état,Vert,Occasion,2024-12-25 16:21:59.208413,enim repellat ipsam accusantium voluptate suscipit dignissimos aut voluptatem a impedit,Essence,Manuel,185428,Triumph,Speed Triple,Moto,2024-12-25 16:21:59.208418,1984
4389,Utilitaire,Non fonctionnel,Violet,Occasion,2024-12-25 16:21:59.673466,a quia illo consequatur magni unde quod mollitia ut voluptatem ea exercitationem perferendis veniam ratione quidem et voluptatem consequatur mollitia voluptate nam temporibus placeat recusandae magni exercitationem sequi labore aut laborum dolores tempore eos architecto id qui consequatur,Hybride,Semi-Automatique,124209,Nissan,Sentra,Voiture,2024-12-25 16:21:59.673468,1982
4390,Standard,Non fonctionnel,Jaune,Neuf,2024-12-25 16:22:00.124389,qui est adipisci molestias accusamus rerum itaque dicta dolores sed accusamus voluptas suscipit minima aut vel est optio et,Essence,Manuel,129840,Ducati,DesertX,Moto,2024-12-25 16:22:00.124397,1986
4391,Chopper,Bonne état,Bleu,Occasion,2024-12-25 16:22:00.575477,numquam nulla est aliquid voluptas delectus eaque nostrum atque neque est ullam deserunt temporibus voluptatibus qui repellat voluptatibus ipsam ex unde quae fugit omnis eos reiciendis rerum molestiae quam ipsam,Essence,Automatique,184786,KTM,RC 390,Moto,2024-12-25 16:22:00.575485,2020
4392,Sport,Non fonctionnel,Rouge,Peu Endommagé,2024-12-25 16:22:01.025612,rerum fugit blanditiis qui dicta quisquam nulla beatae non consequatur architecto consequuntur,Hybride,Semi-Automatique,25413,BMW,X1,Voiture,2024-12-25 16:22:01.025618,1977
4393,Standard,Mauvaise état,Jaune,Peu Endommagé,2024-12-25 16:22:01.480478,dolor quisquam quaerat pariatur excepturi reprehenderit illum beatae molestiae fugiat sint temporibus corrupti nobis adipisci qui alias,Électrique,Semi-Automatique,62715,BMW,C400X,Moto,2024-12-25 16:22:01.480485,1988
4394,Chopper,Moyenne état,Vert,Peu Endommagé,2024-12-25 16:22:01.933159,molestias facilis odio odit in eum aut fugit omnis et tempora asperiores aut qui ab non consequatur saepe quo quis voluptas assumenda reprehenderit culpa aperiam voluptate,Électrique,Semi-Automatique,50038,Kawasaki,KX450F,Moto,2024-12-25 16:22:01.933166,1978
4395,Sport,Non fonctionnel,Gris,Peu Endommagé,2024-12-25 16:22:02.388993,voluptate porro atque nemo tempora est mollitia sint omnis est totam voluptate perferendis ab est laboriosam aut nesciunt est quae totam adipisci esse qui quisquam eum similique dolor,Hybride,Semi-Automatique,88177,Indian,FTR,Moto,2024-12-25 16:22:02.389,2005
4396,Hatchback,Bonne état,Violet,Occasion,2024-12-25 16:22:02.839203,dolorem deleniti ut sed ducimus dolores repudiandae enim ipsum cumque mollitia et et suscipit voluptatem,Essence,Automatique,79626,BMW,Serie 2,Voiture,2024-12-25 16:22:02.83921,1985
4397,Sport,Non fonctionnel,Rose,Peu Endommagé,2024-12-25 16:22:03.300901,similique et sit et consequatur odit quam cumque nihil temporibus asperiores placeat,Diesel,Manuel,156809,Suzuki,Boulevard M109R,Moto,2024-12-25 16:22:03.300908,2014
4398,Coupé,Moyenne état,Blanc,Occasion,2024-12-25 16:22:03.792023,reiciendis et est est consequatur aut quo nisi vel omnis sint aut voluptas aut vel dolor animi facilis aut expedita rerum eligendi velit culpa aut deleniti sed illum sed voluptatem sunt non veritatis ratione illo similique aliquam,Hybride,Manuel,578,BMW,Serie 3,Voiture,2024-12-25 16:22:03.792029,1989
4399,Standard,Moyenne état,Vert,Neuf,2024-12-25 16:22:04.254088,laudantium nulla modi aperiam non quibusdam voluptas voluptatem assumenda labore aut dolore delectus minima aut fugiat doloremque quis nulla aperiam ipsam et in vel sed eum nihil rerum ducimus cumque molestiae molestiae dicta aut error,Essence,Semi-Automatique,99065,Suzuki,RM-Z450,Moto,2024-12-25 16:22:04.254096,1977
4400,Electric,Non fonctionnel,Noir,Peu Endommagé,2024-12-25 16:22:04.7077,modi id deserunt aut delectus est et dolorem autem numquam tempore,Hybride,Semi-Automatique,112845,Indian,Chieftain,Moto,2024-12-25 16:22:04.707705,2000
4401,Sport,Bonne état,Noir,Neuf,2024-12-25 16:22:05.15965,beatae et eum quaerat ipsa debitis numquam quam voluptatum consectetur voluptate iure aut necessitatibus nulla nulla veritatis ratione dolorum nobis et natus labore neque magnam et ut asperiores inventore dignissimos qui et ea nostrum,Essence,Manuel,139431,Mercedes-Benz,Classe C,Voiture,2024-12-25 16:22:05.159657,1993
4402,Electric,Moyenne état,Jaune,Peu Endommagé,2024-12-25 16:22:05.613642,voluptatem ducimus esse sequi aut id accusamus ipsum qui velit ut ipsum aut veniam rerum natus,Diesel,Semi-Automatique,74842,Suzuki,V-Strom 650,Moto,2024-12-25 16:22:05.61365,2023
4403,Monospace,Bonne état,Vert,Peu Endommagé,2024-12-25 16:22:06.068971,qui magni omnis voluptatem alias ut ea sint esse unde repudiandae natus molestiae maiores odit sequi tempore,Hybride,Automatique,180509,Ford,Mustang,Voiture,2024-12-25 16:22:06.068979,1972
4404,Sport,Non fonctionnel,Gris,Peu Endommagé,2024-12-25 16:22:06.631012,ea incidunt culpa vel ut commodi tenetur similique non ipsum,Électrique,Manuel,83970,Ford,Explorer,Voiture,2024-12-25 16:22:06.63102,1997
4405,Touring,Mauvaise état,Vert,Neuf,2024-12-25 16:22:08.043856,cupiditate iusto voluptatem dolores magnam minus voluptate dolore ipsam quo,Essence,Semi-Automatique,131811,Kawasaki,Ninja H2,Moto,2024-12-25 16:22:08.043863,2009
4406,Cafe Racer,Mauvaise état,Rouge,Peu Endommagé,2024-12-25 16:22:09.324839,et ut labore ea eos distinctio nisi dolore iure ea consequatur minus ipsa laborum modi consequuntur corrupti aliquam similique doloribus maiores et iste voluptates sapiente et numquam molestias sit quia itaque voluptatum recusandae et quo,Hybride,Semi-Automatique,82861,Triumph,Rocket 3,Moto,2024-12-25 16:22:09.324847,1981
4407,Dual-Sport,Bonne état,Orange,Occasion,2024-12-25 16:22:09.956943,voluptatibus blanditiis atque aut voluptatem et ullam voluptate dicta quas dolore fuga accusantium optio quo et et quasi cupiditate at culpa perferendis,Essence,Automatique,131433,Indian,Super Chief,Moto,2024-12-25 16:22:09.956949,2007
4408,Standard,Moyenne état,Jaune,Peu Endommagé,2024-12-25 16:22:10.418061,ex tempore nemo quia dolor inventore incidunt dignissimos dicta aut impedit repudiandae iste quis sunt et quo delectus et ullam quidem voluptate corrupti,Diesel,Automatique,100051,Yamaha,WR250R,Moto,2024-12-25 16:22:10.418067,2018
4409,Roadster,Très bonne état,Vert,Occasion,2024-12-25 16:22:10.871321,rerum ducimus quia iusto rerum perspiciatis eos maiores itaque minus,Hybride,Automatique,76461,Honda,Odyssey,Voiture,2024-12-25 16:22:10.871327,2009
4410,Sport,Mauvaise état,Rouge,Neuf,2024-12-25 16:22:11.323356,asperiores ex nesciunt quis sed animi dignissimos sed delectus quia beatae quia aut et et quidem animi rerum dolor dolor qui incidunt ab id sit veniam iure at nulla ut quisquam numquam ipsum consequatur,Essence,Semi-Automatique,20716,Honda,CBR1000RR,Moto,2024-12-25 16:22:11.323362,1980
4411,Coupé,Mauvaise état,Orange,Peu Endommagé,2024-12-25 16:22:11.777662,necessitatibus repellendus sit aperiam soluta saepe nulla harum tempore vel aut fugit recusandae possimus nemo,Diesel,Semi-Automatique,83045,Nissan,Murano,Voiture,2024-12-25 16:22:11.777669,2022
4412,Scooter,Mauvaise état,Rose,Occasion,2024-12-25 16:22:12.232999,iste error voluptas quibusdam consequatur similique quasi perspiciatis voluptatibus eum dolorem cupiditate et nulla non voluptatum quisquam vel delectus similique aliquid recusandae adipisci corporis,Électrique,Automatique,143037,Kawasaki,Z900,Moto,2024-12-25 16:22:12.233004,1987
4413,Cafe Racer,Mauvaise état,Bleu,Occasion,2024-12-25 16:22:12.684872,mollitia voluptas tempora repellendus ratione fuga tempora eos porro deserunt velit quam non reprehenderit rem quia vel,Essence,Automatique,136833,Suzuki,SV650,Moto,2024-12-25 16:22:12.684878,2005
4414,Scooter,Moyenne état,Gris,Occasion,2024-12-25 16:22:13.139932,blanditiis et voluptatem pariatur eaque sit quia aut expedita voluptatem temporibus et et aut sapiente sit qui aut labore et laudantium eligendi cupiditate eius facilis voluptates et ex nulla,Électrique,Semi-Automatique,186582,BMW,K1600GTL,Moto,2024-12-25 16:22:13.139938,2011
4415,Adventure,Très bonne état,Vert,Neuf,2024-12-25 16:22:13.590446,minus sequi explicabo iusto vero assumenda quo minus vero animi,Diesel,Manuel,94775,BMW,G310R,Moto,2024-12-25 16:22:13.590451,2016
4416,Coupé,Moyenne état,Gris,Neuf,2024-12-25 16:22:14.05281,voluptatem praesentium provident quae aperiam minus at asperiores ut soluta delectus aut enim sed fuga placeat harum,Essence,Semi-Automatique,90393,Hyundai,Ioniq,Voiture,2024-12-25 16:22:14.052816,1990
4417,Coupé,Non fonctionnel,Orange,Occasion,2024-12-25 16:22:14.509371,suscipit voluptate sint quasi perferendis et nam odio quisquam non doloribus velit facilis ea qui ea alias eligendi id ipsum voluptatem aut consectetur doloribus dolor quos voluptas earum amet incidunt iusto ut est cumque debitis cupiditate mollitia dolorem,Électrique,Semi-Automatique,181815,Volkswagen,Golf,Voiture,2024-12-25 16:22:14.509377,1977
4418,Roadster,Non fonctionnel,Gris,Occasion,2024-12-25 16:22:14.96307,quisquam iure culpa distinctio vel cupiditate incidunt explicabo velit et sapiente tenetur eos ab rerum et qui expedita dolorem non qui nihil tempore ut ut deserunt necessitatibus soluta quidem rerum suscipit inventore dolorem alias aut eum nisi enim doloribus,Hybride,Automatique,130502,Mercedes-Benz,Classe C,Voiture,2024-12-25 16:22:14.963078,1995
4419,Utilitaire,Très bonne état,Violet,Neuf,2024-12-25 16:22:15.419498,et minus debitis distinctio voluptatum illo quibusdam rerum recusandae sed dignissimos ratione qui excepturi aperiam rerum assumenda porro,Hybride,Manuel,132448,Volkswagen,Golf,Voiture,2024-12-25 16:22:15.419505,1976
4422,Sport,Non fonctionnel,Rose,Neuf,2024-12-25 16:22:16.800493,in asperiores eos qui aperiam fuga qui provident perferendis quis aspernatur laudantium officiis consequatur explicabo aliquam dolor ad in commodi,Hybride,Semi-Automatique,13904,Toyota,Tacoma,Voiture,2024-12-25 16:22:16.8005,1994
4423,Cafe Racer,Non fonctionnel,Vert,Peu Endommagé,2024-12-25 16:22:17.320321,nostrum dolor enim eos ut aut quis ea qui illum ut expedita voluptas et suscipit,Électrique,Semi-Automatique,29667,Yamaha,YZF-R1,Moto,2024-12-25 16:22:17.320328,1972
4424,Pick-up,Bonne état,Gris,Occasion,2024-12-25 16:22:17.779151,recusandae vero enim sunt accusantium tempora vel nihil itaque nihil dolor est dolorum excepturi rerum natus nostrum perspiciatis non sunt et corrupti magnam aut temporibus unde omnis ut repellendus consequatur velit et vero et tenetur et veritatis qui,Diesel,Automatique,148624,Ford,Mustang,Voiture,2024-12-25 16:22:17.779156,1984
4425,Crossover,Très bonne état,Bleu,Neuf,2024-12-25 16:22:18.247442,fugiat eos et sit voluptatibus facere dolor aut dolores animi reprehenderit debitis itaque est ipsa quis sunt nemo qui reprehenderit quam,Diesel,Semi-Automatique,149710,Nissan,Versa,Voiture,2024-12-25 16:22:18.247447,1993
4426,Touring,Mauvaise état,Violet,Neuf,2024-12-25 16:22:18.714995,temporibus odit perferendis quibusdam sed in ex sed provident et sit qui voluptatem eos eveniet culpa saepe qui incidunt id quisquam ipsum et vero dolor eum ab voluptatem ut velit perspiciatis ad vitae hic quia quia,Électrique,Automatique,192890,KTM,250 EXC-F,Moto,2024-12-25 16:22:18.715,1973
4427,Pick-up,Mauvaise état,Noir,Neuf,2024-12-25 16:22:19.300848,eligendi non eum amet sunt commodi pariatur sunt commodi suscipit ipsa cum ut sunt quas corporis et dolorem veniam sit,Hybride,Manuel,147722,Mercedes-Benz,CLA,Voiture,2024-12-25 16:22:19.300854,1991
4428,Pick-up,Très bonne état,Orange,Occasion,2024-12-25 16:22:19.754272,dolorem consectetur sequi magni ut est qui a tempore temporibus expedita ratione autem vero corrupti expedita impedit ut animi est error non accusamus qui aut sed reiciendis voluptatem ullam rerum cupiditate quis deserunt,Hybride,Semi-Automatique,138960,Mercedes-Benz,CLS,Voiture,2024-12-25 16:22:19.754274,2003
4429,Standard,Très bonne état,Violet,Neuf,2024-12-25 16:22:20.205618,quasi molestiae aperiam qui rerum dolores magnam corrupti doloremque et non qui sed id et corporis sapiente mollitia nobis est illum architecto eos cumque fugiat alias assumenda dolores ducimus nam,Électrique,Automatique,17128,Honda,CRF450R,Moto,2024-12-25 16:22:20.205624,2008
4430,Pick-up,Très bonne état,Violet,Neuf,2024-12-25 16:22:20.696842,ut unde saepe eius et sed ab sunt doloremque corrupti veniam molestiae nulla laudantium commodi velit non est repudiandae ut itaque aut omnis omnis consequatur ut explicabo qui,Hybride,Automatique,9896,Chevrolet,Camaro,Voiture,2024-12-25 16:22:20.696849,1983
4431,Scooter,Très bonne état,Violet,Occasion,2024-12-25 16:22:21.90452,aliquid sunt amet occaecati itaque numquam dolore quod veritatis officiis ut eum mollitia cum quaerat culpa reiciendis,Diesel,Manuel,69766,Honda,CB500F,Moto,2024-12-25 16:22:21.904526,1989
4432,Hatchback,Très bonne état,Orange,Occasion,2024-12-25 16:22:23.223862,natus laboriosam voluptatem voluptas a consequuntur reiciendis alias esse omnis delectus voluptatem qui nobis tempore et et id,Essence,Semi-Automatique,177525,Mercedes-Benz,Classe B,Voiture,2024-12-25 16:22:23.223869,1991
4433,Electric,Non fonctionnel,Gris,Peu Endommagé,2024-12-25 16:22:24.130986,sit ullam soluta quas consequatur ut perspiciatis et rerum quia quisquam suscipit delectus et in consequatur,Électrique,Automatique,117278,Suzuki,Boulevard M109R,Moto,2024-12-25 16:22:24.130993,1996
4434,Scooter,Non fonctionnel,Bleu,Neuf,2024-12-25 16:22:24.58565,quae repellat vitae in ab minima maxime expedita et est et ipsum et laborum maxime officia sint labore error ipsam fuga veniam et ab,Diesel,Automatique,137680,Ducati,SuperSport,Moto,2024-12-25 16:22:24.585656,1982
4435,Pick-up,Mauvaise état,Orange,Occasion,2024-12-25 16:22:25.036341,et facere necessitatibus aut odio eaque error aut maiores sint autem optio amet iusto sit error cum accusantium officia,Essence,Automatique,1380,Audi,A3,Voiture,2024-12-25 16:22:25.036348,1992
4436,Sport,Bonne état,Violet,Occasion,2024-12-25 16:22:25.492104,eos modi earum non nisi ratione ut qui iure dolor molestiae dolor explicabo rerum sit reprehenderit repudiandae sunt saepe qui consequatur nobis omnis doloribus iste,Essence,Manuel,68951,BMW,F850GS,Moto,2024-12-25 16:22:25.49211,1974
